"county","town","precinct","office","district","party","candidate","votes"
"Caledonia","Hardwick","Hardwick","Auditor General","",,"Write Ins",5
"Windsor","Hartford","Windsor 6-1","Auditor General","",,"Write Ins",0
"Windsor","Hartford","Windsor 6-2","Auditor General","",,"Write Ins",7
"Windsor","Hartland","Hartland","Auditor General","",,"Write Ins",1
"Franklin","Highgate","Highgate","Auditor General","",,"Write Ins",4
"Chittenden","Hinesburg","Chittenden 1-1","Auditor General","",,"Write Ins",1
"Chittenden","Hinesburg","Chittenden 1-2","Auditor General","",,"Write Ins",0
"Orleans","Holland","Holland","Auditor General","",,"Write Ins",0
"Rutland","Hubbardton","Hubbardton","Auditor General","",,"Write Ins",0
"Chittenden","Huntington","Huntington","Auditor General","",,"Write Ins",3
"Lamoille","Hyde Park","Hyde Park","Auditor General","",,"Write Ins",8
"Rutland","Ira","Rutland Rutland 1-1","Auditor General","",,"Write Ins",0
"Rutland","Ira","Rutland Rutland 1-2","Auditor General","",,"Write Ins",1
"Orleans","Irasburg","Irasburg","Auditor General","",,"Write Ins",0
"Grand Isle","Isle La Motte","Isle La Motte","Auditor General","",,"Write Ins",0
"Windham","Jamaica","Jamaica","Auditor General","",,"Write Ins",0
"Orleans","Jay","Jay","Auditor General","",,"Write Ins",0
"Chittenden","Jericho","Jericho","Auditor General","",,"Write Ins",4
"Lamoille","Johnson","Johnson","Auditor General","",,"Write Ins",1
"Rutland","Killington","Killington","Auditor General","",,"Write Ins",0
"Caledonia","Kirby","Kirby","Auditor General","",,"Write Ins",0
"Bennington","Landgrove","Landgrove","Auditor General","",,"Write Ins",0
"Addison","Leicester","Leicester","Auditor General","",,"Write Ins",2
"Essex","Lemington","Lemington","Auditor General","",,"Write Ins",0
"Addison","Lincoln","Lincoln","Auditor General","",,"Write Ins",1
"Windham","Londonderry","Londonderry","Auditor General","",,"Write Ins",0
"Orleans","Lowell","Lowell","Auditor General","",,"Write Ins",2
"Windsor","Ludlow","Ludlow","Auditor General","",,"Write Ins",5
"Essex","Lunenburg","Lunenburg","Auditor General","",,"Write Ins",3
"Caledonia","Lyndon","Lyndon","Auditor General","",,"Write Ins",7
"Essex","Maidstone","Maidstone","Auditor General","",,"Write Ins",0
"Bennington","Manchester","Manchester","Auditor General","",,"Write Ins",4
"Windham","Marlboro","Marlboro","Auditor General","",,"Write Ins",0
"Washington","Marshfield","Marshfield","Auditor General","",,"Write Ins",2
"Rutland","Mendon","Mendon","Auditor General","",,"Write Ins",0
"Addison","Middlebury","Middlebury","Auditor General","",,"Write Ins",9
"Washington","Middlesex","Middlesex","Auditor General","",,"Write Ins",5
"Rutland","Middletown Springs","Middletown Springs","Auditor General","",,"Write Ins",0
"Chittenden","Milton","Chittenden 9","Auditor General","",,"Write Ins",9
"Chittenden","Milton","Grand Isle-Chittenden 1-1","Auditor General","",,"Write Ins",0
"Addison","Monkton","Monkton","Auditor General","",,"Write Ins",1
"Franklin","Montgomery","Montgomery","Auditor General","",,"Write Ins",1
"Washington","Montpelier","Montpelier","Auditor General","",,"Write Ins",20
"Washington","Moretown","Moretown","Auditor General","",,"Write Ins",6
"Orleans","Morgan","Morgan","Auditor General","",,"Write Ins",0
"Lamoille","Morristown","Morristown","Auditor General","",,"Write Ins",6
"Rutland","Mount Holly","Mount Holly","Auditor General","",,"Write Ins",0
"Rutland","Mount Tabor","Mount Tabor","Auditor General","",,"Write Ins",0
"Addison","New Haven","New Haven","Auditor General","",,"Write Ins",3
"Caledonia","Newark","Newark","Auditor General","",,"Write Ins",0
"Orange","Newbury","Newbury","Auditor General","",,"Write Ins",2
"Windham","Newfane","Newfane","Auditor General","",,"Write Ins",0
"Orleans","Newport City","Newport City","Auditor General","",,"Write Ins",1
"Orleans","Newport Town","Newport Town","Auditor General","",,"Write Ins",0
"Grand Isle","North Hero","N. Hero","Auditor General","",,"Write Ins",3
"Washington","Northfield","Northfield","Auditor General","",,"Write Ins",4
"Essex","Norton","Norton","Auditor General","",,"Write Ins",0
"Windsor","Norwich","Norwich","Auditor General","",,"Write Ins",3
"Orange","Orange","Orange","Auditor General","",,"Write Ins",2
"Addison","Orwell","Orwell","Auditor General","",,"Write Ins",5
"Addison","Panton","Panton","Auditor General","",,"Write Ins",2
"Rutland","Pawlet","Pawlet","Auditor General","",,"Write Ins",3
"Caledonia","Peacham","Peacham","Auditor General","",,"Write Ins",0
"Bennington","Peru","Peru","Auditor General","",,"Write Ins",0
"Rutland","Pittsfield","Pittsfield","Auditor General","",,"Write Ins",0
"Rutland","Pittsford","Pittsford","Auditor General","",,"Write Ins",4
"Washington","Plainfield","Plainfield","Auditor General","",,"Write Ins",7
"Windsor","Plymouth","Plymouth","Auditor General","",,"Write Ins",2
"Windsor","Pomfret","Pomfret","Auditor General","",,"Write Ins",1
"Rutland","Poultney","Poultney","Auditor General","",,"Write Ins",0
"Bennington","Pownal","Pownal","Auditor General","",,"Write Ins",0
"Rutland","Proctor","Proctor","Auditor General","",,"Write Ins",2
"Windham","Putney","Putney","Auditor General","",,"Write Ins",0
"Orange","Randolph","Randolph","Auditor General","",,"Write Ins",8
"Windsor","Reading","Reading","Auditor General","",,"Write Ins",0
"Bennington","Readsboro","Readsboro","Auditor General","",,"Write Ins",1
"Franklin","Richford","Richford","Auditor General","",,"Write Ins",0
"Chittenden","Richmond","Richmond","Auditor General","",,"Write Ins",7
"Addison","Ripton","Ripton","Auditor General","",,"Write Ins",0
"Windsor","Rochester","Rochester","Auditor General","",,"Write Ins",0
"Windham","Rockingham","Rockingham","Auditor General","",,"Write Ins",3
"Washington","Roxbury","Roxbury","Auditor General","",,"Write Ins",1
"Windsor","Royalton","Royalton","Auditor General","",,"Write Ins",5
"Bennington","Rupert","Rupert","Auditor General","",,"Write Ins",0
"Rutland","Rutland City","Rutland 5-1","Auditor General","",,"Write Ins",12
"Rutland","Rutland City","Rutland 5-2","Auditor General","",,"Write Ins",15
"Rutland","Rutland City","Rutland 5-3","Auditor General","",,"Write Ins",5
"Rutland","Rutland City","Rutland 5-4","Auditor General","",,"Write Ins",10
"Rutland","Rutland Town","Rutland Town","Auditor General","",,"Write Ins",4
"Caledonia","Ryegate","Ryegate","Auditor General","",,"Write Ins",2
"Addison","Salisbury","Salisbury","Auditor General","",,"Write Ins",4
"Bennington","Sandgate","Sandgate","Auditor General","",,"Write Ins",0
"Bennington","Searsburg","Searsburg","Auditor General","",,"Write Ins",0
"Bennington","Shaftsbury","Shaftsbury","Auditor General","",,"Write Ins",1
"Windsor","Sharon","Sharon","Auditor General","",,"Write Ins",1
"Caledonia","Sheffield","Sheffield","Auditor General","",,"Write Ins",2
"Chittenden","Shelburne","Chittenden 5-1","Auditor General","",,"Write Ins",2
"Chittenden","Shelburne","Chittenden 5-2","Auditor General","",,"Write Ins",1
"Franklin","Sheldon","Sheldon","Auditor General","",,"Write Ins",2
"Addison","Shoreham","Shoreham","Auditor General","",,"Write Ins",2
"Rutland","Shrewsbury","Shrewsbury","Auditor General","",,"Write Ins",1
"Chittenden","South Burlington","Chittenden 3-10","Auditor General","",,"Write Ins",9
"Chittenden","South Burlington","Chittenden 3-7","Auditor General","",,"Write Ins",10
"Chittenden","South Burlington","Chittenden 3-8","Auditor General","",,"Write Ins",6
"Chittenden","South Burlington","Chittenden 3-9","Auditor General","",,"Write Ins",7
"Grand Isle","South Hero","S. Hero","Auditor General","",,"Write Ins",2
"Windsor","Springfield","Windsor 1-1","Auditor General","",,"Write Ins",0
"Windsor","Springfield","Windsor 1-2","Auditor General","",,"Write Ins",4
,"Saint  Albans City","St. Albans City","Auditor General","",,"Write Ins",10
,"Saint  Albans Town","St. Albans Town","Auditor General","",,"Write Ins",9
,"Saint  George","St. George","Auditor General","",,"Write Ins",0
,"Saint  Johnsbury","St. Johnsbury","Auditor General","",,"Write Ins",5
"Bennington","Stamford","Stamford","Auditor General","",,"Write Ins",0
"Caledonia","Stannard","Stannard","Auditor General","",,"Write Ins",0
"Addison","Starksboro","Starksboro","Auditor General","",,"Write Ins",1
"Windsor","Stockbridge","Stockbridge","Auditor General","",,"Write Ins",0
"Lamoille","Stowe","Stowe","Auditor General","",,"Write Ins",5
"Orange","Strafford","Strafford","Auditor General","",,"Write Ins",0
"Windham","Stratton","Stratton","Auditor General","",,"Write Ins",0
"Rutland","Sudbury","Sudbury","Auditor General","",,"Write Ins",0
"Bennington","Sunderland","Sunderland","Auditor General","",,"Write Ins",1
"Caledonia","Sutton","Sutton","Auditor General","",,"Write Ins",0
"Franklin","Swanton","Swanton","Auditor General","",,"Write Ins",7
"Orange","Thetford","Thetford","Auditor General","",,"Write Ins",2
"Rutland","Tinmouth","Tinmouth","Auditor General","",,"Write Ins",0
"Orange","Topsham","Topsham","Auditor General","",,"Write Ins",0
"Windham","Townshend","Townshend","Auditor General","",,"Write Ins",1
"Orleans","Troy","Troy","Auditor General","",,"Write Ins",3
"Orange","Tunbridge","Tunbridge","Auditor General","",,"Write Ins",2
"Chittenden","Underhill","Underhill","Auditor General","",,"Write Ins",4
"Addison","Vergennes","Vergennes","Auditor General","",,"Write Ins",4
"Windham","Vernon","Vernon","Auditor General","",,"Write Ins",2
"Orange","Vershire","Vershire","Auditor General","",,"Write Ins",1
"Essex","Victory","Victory","Auditor General","",,"Write Ins",0
"Washington","Waitsfield","Waitsfield","Auditor General","",,"Write Ins",0
"Caledonia","Walden","Walden","Auditor General","",,"Write Ins",2
"Rutland","Wallingford","Wallingford","Auditor General","",,"Write Ins",0
"Addison","Waltham","Waltham","Auditor General","",,"Write Ins",0
"Windham","Wardsboro","Wardsboro","Auditor General","",,"Write Ins",0
"Washington","Warren","Warren","Auditor General","",,"Write Ins",1
"Orange","Washington","Washington","Auditor General","",,"Write Ins",0
"Washington","Waterbury","Waterbury","Auditor General","",,"Write Ins",12
"Caledonia","Waterford","Waterford","Auditor General","",,"Write Ins",1
"Lamoille","Waterville","Waterville","Auditor General","",,"Write Ins",1
"Windsor","Weathersfield","Weathersfield","Auditor General","",,"Write Ins",2
"Rutland","Wells","Wells","Auditor General","",,"Write Ins",0
"Orange","West Fairlee","W. Fairlee","Auditor General","",,"Write Ins",1
"Rutland","West Haven","W. Haven","Auditor General","",,"Write Ins",1
"Rutland","West Rutland","W. Rutland","Auditor General","",,"Write Ins",8
"Windsor","West Windsor","W. Windsor","Auditor General","",,"Write Ins",1
"Orleans","Westfield","Westfield","Auditor General","",,"Write Ins",0
"Chittenden","Westford","Westford","Auditor General","",,"Write Ins",4
"Windham","Westminster","Windham 4","Auditor General","",,"Write Ins",0
"Windham","Westminster","Windham 5","Auditor General","",,"Write Ins",1
"Orleans","Westmore","Westmore","Auditor General","",,"Write Ins",0
"Windsor","Weston","Weston","Auditor General","",,"Write Ins",1
"Addison","Weybridge","Weybridge","Auditor General","",,"Write Ins",5
"Caledonia","Wheelock","Wheelock","Auditor General","",,"Write Ins",0
"Addison","Whiting","Whiting","Auditor General","",,"Write Ins",0
"Windham","Whitingham","Whitingham","Auditor General","",,"Write Ins",0
"Orange","Williamstown","Williamstown","Auditor General","",,"Write Ins",5
"Chittenden","Williston","Williston","Auditor General","",,"Write Ins",7
"Windham","Wilmington","Wilmington","Auditor General","",,"Write Ins",1
"Windham","Windham","Windham","Auditor General","",,"Write Ins",0
"Windsor","Windsor","Windsor","Auditor General","",,"Write Ins",4
"Bennington","Winhall","Winhall","Auditor General","",,"Write Ins",1
"Chittenden","Winooski","Winooski","Auditor General","",,"Write Ins",3
"Lamoille","Wolcott","Wolcott","Auditor General","",,"Write Ins",1
"Washington","Woodbury","Woodbury","Auditor General","",,"Write Ins",1
"Bennington","Woodford","Woodford","Auditor General","",,"Write Ins",0
"Windsor","Woodstock","Woodstock","Auditor General","",,"Write Ins",3
"Washington","Worcester","Worcester","Auditor General","",,"Write Ins",1
"Addison","Addison","Addison","Auditor General","",,"Blanks",0
"Orleans","Albany","Albany","Auditor General","",,"Blanks",0
"Grand Isle","Alburgh","Alburgh","Auditor General","",,"Blanks",0
"Windsor","Andover","Andover","Auditor General","",,"Blanks",0
"Bennington","Arlington","Arlington","Auditor General","",,"Blanks",0
"Windham","Athens","Athens","Auditor General","",,"Blanks",0
"Franklin","Bakersfield","Bakersfield","Auditor General","",,"Blanks",0
"Windsor","Baltimore","Baltimore","Auditor General","",,"Blanks",0
"Windsor","Barnard","Barnard","Auditor General","",,"Blanks",0
"Caledonia","Barnet","Barnet","Auditor General","",,"Blanks",0
"Washington","Barre City","Washington 3-1","Auditor General","",,"Blanks",0
"Washington","Barre City","Washington 3-2","Auditor General","",,"Blanks",0
"Washington","Barre City","Washington 3-3","Auditor General","",,"Blanks",0
"Washington","Barre Town","Barre Town","Auditor General","",,"Blanks",0
"Orleans","Barton","Barton","Auditor General","",,"Blanks",0
"Lamoille","Belvidere","Belvidere","Auditor General","",,"Blanks",0
"Bennington","Bennington","Bennington 2-1","Auditor General","",,"Blanks",0
"Bennington","Bennington","Bennington 2-2","Auditor General","",,"Blanks",0
"Bennington","Bennington","Bennington 5","Auditor General","",,"Blanks",0
"Rutland","Benson","Benson","Auditor General","",,"Blanks",0
"Franklin","Berkshire","Berkshire","Auditor General","",,"Blanks",0
"Washington","Berlin","Berlin","Auditor General","",,"Blanks",0
"Windsor","Bethel","Bethel","Auditor General","",,"Blanks",0
"Essex","Bloomfield","Bloomfield","Auditor General","",,"Blanks",0
"Chittenden","Bolton","Bolton","Auditor General","",,"Blanks",0
"Orange","Bradford","Bradford","Auditor General","",,"Blanks",0
"Orange","Braintree","Braintree","Auditor General","",,"Blanks",0
"Rutland","Brandon","Brandon","Auditor General","",,"Blanks",0
"Windham","Brattleboro","Windham 3-1","Auditor General","",,"Blanks",0
"Windham","Brattleboro","Windham 3-2","Auditor General","",,"Blanks",0
"Windham","Brattleboro","Windham 3-3","Auditor General","",,"Blanks",0
"Windsor","Bridgewater","Bridgewater","Auditor General","",,"Blanks",0
"Addison","Bridport","Bridport","Auditor General","",,"Blanks",0
"Essex","Brighton","Brighton","Auditor General","",,"Blanks",0
"Addison","Bristol","Bristol","Auditor General","",,"Blanks",0
"Orange","Brookfield","Brookfield","Auditor General","",,"Blanks",0
"Windham","Brookline","Brookline","Auditor General","",,"Blanks",0
"Orleans","Brownington","Brownington","Auditor General","",,"Blanks",0
"Essex","Brunswick","Brunswick","Auditor General","",,"Blanks",0
"Caledonia","Burke","Burke","Auditor General","",,"Blanks",0
"Chittenden","Burlington","Chittenden 3-1","Auditor General","",,"Blanks",0
"Chittenden","Burlington","Chittenden 3-2","Auditor General","",,"Blanks",0
"Chittenden","Burlington","Chittenden 3-3","Auditor General","",,"Blanks",0
"Chittenden","Burlington","Chittenden 3-4","Auditor General","",,"Blanks",0
"Chittenden","Burlington","Chittenden 3-5","Auditor General","",,"Blanks",0
"Chittenden","Burlington","Chittenden 3-6","Auditor General","",,"Blanks",0
"Washington","Cabot","Cabot","Auditor General","",,"Blanks",0
"Washington","Calais","Calais","Auditor General","",,"Blanks",0
"Lamoille","Cambridge","Cambridge","Auditor General","",,"Blanks",0
"Essex","Canaan","Canaan","Auditor General","",,"Blanks",0
"Rutland","Castleton","Castleton","Auditor General","",,"Blanks",0
"Windsor","Cavendish","Cavendish","Auditor General","",,"Blanks",0
"Orleans","Charleston","Charleston","Auditor General","",,"Blanks",0
"Chittenden","Charlotte","Charlotte","Auditor General","",,"Blanks",0
"Orange","Chelsea","Chelsea","Auditor General","",,"Blanks",0
