"county","town","precinct","office","district","party","candidate","votes"
"Chittenden","Williston","Williston","U.S. Senate","","Republican","Scott Milne",1754
"Windham","Wilmington","Wilmington","U.S. Senate","","Republican","Scott Milne",326
"Windham","Windham","Windham","U.S. Senate","","Republican","Scott Milne",90
"Windsor","Windsor","Windsor","U.S. Senate","","Republican","Scott Milne",485
"Bennington","Winhall","Winhall","U.S. Senate","","Republican","Scott Milne",167
"Chittenden","Winooski","Winooski","U.S. Senate","","Republican","Scott Milne",606
"Lamoille","Wolcott","Wolcott","U.S. Senate","","Republican","Scott Milne",284
"Washington","Woodbury","Woodbury","U.S. Senate","","Republican","Scott Milne",175
"Bennington","Woodford","Woodford","U.S. Senate","","Republican","Scott Milne",49
"Windsor","Woodstock","Woodstock","U.S. Senate","","Republican","Scott Milne",564
"Washington","Worcester","Worcester","U.S. Senate","","Republican","Scott Milne",145
"Addison","Addison","Addison","U.S. Senate","","United States Marijuana","Cris Ericson",11
"Orleans","Albany","Albany","U.S. Senate","","United States Marijuana","Cris Ericson",12
"Grand Isle","Alburgh","Alburgh","U.S. Senate","","United States Marijuana","Cris Ericson",30
"Windsor","Andover","Andover","U.S. Senate","","United States Marijuana","Cris Ericson",14
"Bennington","Arlington","Arlington","U.S. Senate","","United States Marijuana","Cris Ericson",44
"Windham","Athens","Athens","U.S. Senate","","United States Marijuana","Cris Ericson",15
"Franklin","Bakersfield","Bakersfield","U.S. Senate","","United States Marijuana","Cris Ericson",14
"Windsor","Baltimore","Baltimore","U.S. Senate","","United States Marijuana","Cris Ericson",10
"Windsor","Barnard","Barnard","U.S. Senate","","United States Marijuana","Cris Ericson",19
"Caledonia","Barnet","Barnet","U.S. Senate","","United States Marijuana","Cris Ericson",19
"Washington","Barre City","Barre City","U.S. Senate","","United States Marijuana","Cris Ericson",89
"Washington","Barre Town","Barre Town","U.S. Senate","","United States Marijuana","Cris Ericson",70
"Orleans","Barton","Barton","U.S. Senate","","United States Marijuana","Cris Ericson",22
"Lamoille","Belvidere","Belvidere","U.S. Senate","","United States Marijuana","Cris Ericson",2
"Bennington","Bennington","Bennington 2-1","U.S. Senate","","United States Marijuana","Cris Ericson",170
"Bennington","Bennington","Bennington 2-2","U.S. Senate","","United States Marijuana","Cris Ericson",168
"Rutland","Benson","Benson","U.S. Senate","","United States Marijuana","Cris Ericson",16
"Franklin","Berkshire","Berkshire","U.S. Senate","","United States Marijuana","Cris Ericson",14
"Washington","Berlin","Berlin","U.S. Senate","","United States Marijuana","Cris Ericson",34
"Windsor","Bethel","Bethel","U.S. Senate","","United States Marijuana","Cris Ericson",25
"Essex","Bloomfield","Bloomfield","U.S. Senate","","United States Marijuana","Cris Ericson",7
"Chittenden","Bolton","Bolton","U.S. Senate","","United States Marijuana","Cris Ericson",30
"Orange","Bradford","Bradford","U.S. Senate","","United States Marijuana","Cris Ericson",34
"Orange","Braintree","Braintree","U.S. Senate","","United States Marijuana","Cris Ericson",17
"Rutland","Brandon","Brandon","U.S. Senate","","United States Marijuana","Cris Ericson",47
"Windham","Brattleboro","Windham 2-1","U.S. Senate","","United States Marijuana","Cris Ericson",64
"Windham","Brattleboro","Windham 2-2","U.S. Senate","","United States Marijuana","Cris Ericson",79
"Windham","Brattleboro","Windham 2-3","U.S. Senate","","United States Marijuana","Cris Ericson",75
"Windsor","Bridgewater","Bridgewater","U.S. Senate","","United States Marijuana","Cris Ericson",26
"Addison","Bridport","Bridport","U.S. Senate","","United States Marijuana","Cris Ericson",15
"Essex","Brighton","Brighton","U.S. Senate","","United States Marijuana","Cris Ericson",16
"Addison","Bristol","Bristol","U.S. Senate","","United States Marijuana","Cris Ericson",56
"Orange","Brookfield","Brookfield","U.S. Senate","","United States Marijuana","Cris Ericson",14
"Windham","Brookline","Brookline","U.S. Senate","","United States Marijuana","Cris Ericson",14
"Orleans","Brownington","Brownington","U.S. Senate","","United States Marijuana","Cris Ericson",7
"Essex","Brunswick","Brunswick","U.S. Senate","","United States Marijuana","Cris Ericson",1
"Caledonia","Burke","Burke","U.S. Senate","","United States Marijuana","Cris Ericson",18
"Chittenden","Burlington","Chittenden 6-1","U.S. Senate","","United States Marijuana","Cris Ericson",107
"Chittenden","Burlington","Chittenden 6-2","U.S. Senate","","United States Marijuana","Cris Ericson",94
"Chittenden","Burlington","Chittenden 6-3","U.S. Senate","","United States Marijuana","Cris Ericson",221
"Chittenden","Burlington","Chittenden 6-4","U.S. Senate","","United States Marijuana","Cris Ericson",128
"Chittenden","Burlington","Chittenden 6-5","U.S. Senate","","United States Marijuana","Cris Ericson",135
"Chittenden","Burlington","Chittenden 6-6","U.S. Senate","","United States Marijuana","Cris Ericson",61
"Chittenden","Burlington","Chittenden 6-7","U.S. Senate","","United States Marijuana","Cris Ericson",5
"Washington","Cabot","Cabot","U.S. Senate","","United States Marijuana","Cris Ericson",25
"Washington","Calais","Calais","U.S. Senate","","United States Marijuana","Cris Ericson",23
"Lamoille","Cambridge","Cambridge","U.S. Senate","","United States Marijuana","Cris Ericson",94
"Essex","Canaan","Canaan","U.S. Senate","","United States Marijuana","Cris Ericson",15
"Rutland","Castleton","Castleton","U.S. Senate","","United States Marijuana","Cris Ericson",56
"Windsor","Cavendish","Cavendish","U.S. Senate","","United States Marijuana","Cris Ericson",44
"Orleans","Charleston","Charleston","U.S. Senate","","United States Marijuana","Cris Ericson",8
"Chittenden","Charlotte","Charlotte","U.S. Senate","","United States Marijuana","Cris Ericson",48
"Orange","Chelsea","Chelsea","U.S. Senate","","United States Marijuana","Cris Ericson",18
"Windsor","Chester","Chester","U.S. Senate","","United States Marijuana","Cris Ericson",72
"Rutland","Chittenden","Chittenden","U.S. Senate","","United States Marijuana","Cris Ericson",17
"Rutland","Clarendon","Clarendon","U.S. Senate","","United States Marijuana","Cris Ericson",27
"Chittenden","Colchester","Chittenden 9-1","U.S. Senate","","United States Marijuana","Cris Ericson",77
"Chittenden","Colchester","Chittenden 9-2","U.S. Senate","","United States Marijuana","Cris Ericson",90
"Essex","Concord","Concord","U.S. Senate","","United States Marijuana","Cris Ericson",23
"Orange","Corinth","Corinth","U.S. Senate","","United States Marijuana","Cris Ericson",24
"Addison","Cornwall","Cornwall","U.S. Senate","","United States Marijuana","Cris Ericson",14
"Orleans","Coventry","Coventry","U.S. Senate","","United States Marijuana","Cris Ericson",11
"Orleans","Craftsbury","Craftsbury","U.S. Senate","","United States Marijuana","Cris Ericson",17
"Rutland","Danby","Danby","U.S. Senate","","United States Marijuana","Cris Ericson",28
"Caledonia","Danville","Danville","U.S. Senate","","United States Marijuana","Cris Ericson",19
"Orleans","Derby","Derby","U.S. Senate","","United States Marijuana","Cris Ericson",28
"Bennington","Dorset","Dorset","U.S. Senate","","United States Marijuana","Cris Ericson",31
"Windham","Dover","Dover","U.S. Senate","","United States Marijuana","Cris Ericson",36
"Windham","Dummerston","Dummerston","U.S. Senate","","United States Marijuana","Cris Ericson",27
"Washington","Duxbury","Duxbury","U.S. Senate","","United States Marijuana","Cris Ericson",20
"Essex","East Haven","E. Haven","U.S. Senate","","United States Marijuana","Cris Ericson",7
"Washington","East Montpelier","E. Montpelier","U.S. Senate","","United States Marijuana","Cris Ericson",26
"Lamoille","Eden","Eden","U.S. Senate","","United States Marijuana","Cris Ericson",22
"Lamoille","Elmore","Elmore","U.S. Senate","","United States Marijuana","Cris Ericson",9
"Franklin","Enosburgh","Enosburgh","U.S. Senate","","United States Marijuana","Cris Ericson",37
"Chittenden","Essex","Chittenden 8-1","U.S. Senate","","United States Marijuana","Cris Ericson",76
"Chittenden","Essex","Chittenden 8-2","U.S. Senate","","United States Marijuana","Cris Ericson",94
"Chittenden","Essex","Chittenden 8-3","U.S. Senate","","United States Marijuana","Cris Ericson",24
"Rutland","Fair Haven","Fair Haven","U.S. Senate","","United States Marijuana","Cris Ericson",34
"Franklin","Fairfax","Fairfax","U.S. Senate","","United States Marijuana","Cris Ericson",46
"Franklin","Fairfield","Fairfield","U.S. Senate","","United States Marijuana","Cris Ericson",13
"Orange","Fairlee","Fairlee","U.S. Senate","","United States Marijuana","Cris Ericson",21
"Washington","Fayston","Fayston","U.S. Senate","","United States Marijuana","Cris Ericson",22
"Addison","Ferrisburgh","Ferrisburgh","U.S. Senate","","United States Marijuana","Cris Ericson",30
"Franklin","Fletcher","Fletcher","U.S. Senate","","United States Marijuana","Cris Ericson",19
"Franklin","Franklin","Franklin","U.S. Senate","","United States Marijuana","Cris Ericson",7
"Franklin","Georgia","Georgia","U.S. Senate","","United States Marijuana","Cris Ericson",48
"Orleans","Glover","Glover","U.S. Senate","","United States Marijuana","Cris Ericson",15
"Addison","Goshen","Goshen","U.S. Senate","","United States Marijuana","Cris Ericson",3
"Windham","Grafton","Grafton","U.S. Senate","","United States Marijuana","Cris Ericson",22
"Essex","Granby","Granby","U.S. Senate","","United States Marijuana","Cris Ericson",0
"Grand Isle","Grand Isle","Grand Isle","U.S. Senate","","United States Marijuana","Cris Ericson",16
"Addison","Granville","Granville","U.S. Senate","","United States Marijuana","Cris Ericson",9
"Orleans","Greensboro","Greensboro","U.S. Senate","","United States Marijuana","Cris Ericson",8
"Caledonia","Groton","Groton","U.S. Senate","","United States Marijuana","Cris Ericson",12
"Essex","Guildhall","Guildhall","U.S. Senate","","United States Marijuana","Cris Ericson",5
"Windham","Guilford","Guilford","U.S. Senate","","United States Marijuana","Cris Ericson",40
"Windham","Halifax","Halifax","U.S. Senate","","United States Marijuana","Cris Ericson",22
"Addison","Hancock","Hancock","U.S. Senate","","United States Marijuana","Cris Ericson",4
"Caledonia","Hardwick","Hardwick","U.S. Senate","","United States Marijuana","Cris Ericson",35
"Windsor","Hartford","Windsor 4-1","U.S. Senate","","United States Marijuana","Cris Ericson",28
"Windsor","Hartford","Windsor 4-2","U.S. Senate","","United States Marijuana","Cris Ericson",129
"Windsor","Hartland","Hartland","U.S. Senate","","United States Marijuana","Cris Ericson",69
"Franklin","Highgate","Highgate","U.S. Senate","","United States Marijuana","Cris Ericson",37
"Chittenden","Hinesburg","Chittenden 4-1","U.S. Senate","","United States Marijuana","Cris Ericson",0
"Chittenden","Hinesburg","Chittenden 4-2","U.S. Senate","","United States Marijuana","Cris Ericson",54
"Orleans","Holland","Holland","U.S. Senate","","United States Marijuana","Cris Ericson",9
"Rutland","Hubbardton","Hubbardton","U.S. Senate","","United States Marijuana","Cris Ericson",13
"Chittenden","Huntington","Huntington","U.S. Senate","","United States Marijuana","Cris Ericson",35
"Lamoille","Hyde Park","Hyde Park","U.S. Senate","","United States Marijuana","Cris Ericson",30
"Rutland","Ira","Ira","U.S. Senate","","United States Marijuana","Cris Ericson",5
"Orleans","Irasburg","Irasburg","U.S. Senate","","United States Marijuana","Cris Ericson",4
"Grand Isle","Isle La Motte","Isle La Motte","U.S. Senate","","United States Marijuana","Cris Ericson",11
"Windham","Jamaica","Jamaica","U.S. Senate","","United States Marijuana","Cris Ericson",28
"Orleans","Jay","Jay","U.S. Senate","","United States Marijuana","Cris Ericson",23
"Chittenden","Jericho","Jericho","U.S. Senate","","United States Marijuana","Cris Ericson",66
"Lamoille","Johnson","Johnson","U.S. Senate","","United States Marijuana","Cris Ericson",73
"Rutland","Killington","Killington","U.S. Senate","","United States Marijuana","Cris Ericson",33
"Caledonia","Kirby","Kirby","U.S. Senate","","United States Marijuana","Cris Ericson",5
"Bennington","Landgrove","Landgrove","U.S. Senate","","United States Marijuana","Cris Ericson",1
"Addison","Leicester","Leicester","U.S. Senate","","United States Marijuana","Cris Ericson",10
"Essex","Lemington","Lemington","U.S. Senate","","United States Marijuana","Cris Ericson",3
"Addison","Lincoln","Lincoln","U.S. Senate","","United States Marijuana","Cris Ericson",22
"Windham","Londonderry","Londonderry","U.S. Senate","","United States Marijuana","Cris Ericson",56
"Orleans","Lowell","Lowell","U.S. Senate","","United States Marijuana","Cris Ericson",12
"Windsor","Ludlow","Ludlow","U.S. Senate","","United States Marijuana","Cris Ericson",71
"Essex","Lunenburg","Lunenburg","U.S. Senate","","United States Marijuana","Cris Ericson",14
"Caledonia","Lyndon","Lyndon","U.S. Senate","","United States Marijuana","Cris Ericson",68
"Essex","Maidstone","Maidstone","U.S. Senate","","United States Marijuana","Cris Ericson",2
"Bennington","Manchester","Manchester","U.S. Senate","","United States Marijuana","Cris Ericson",86
"Windham","Marlboro","Marlboro","U.S. Senate","","United States Marijuana","Cris Ericson",14
"Washington","Marshfield","Marshfield","U.S. Senate","","United States Marijuana","Cris Ericson",27
"Rutland","Mendon","Mendon","U.S. Senate","","United States Marijuana","Cris Ericson",9
"Addison","Middlebury","Middlebury","U.S. Senate","","United States Marijuana","Cris Ericson",83
"Washington","Middlesex","Middlesex","U.S. Senate","","United States Marijuana","Cris Ericson",19
"Rutland","Middletown Springs","Middletown Springs","U.S. Senate","","United States Marijuana","Cris Ericson",8
"Chittenden","Milton","Chittenden 10","U.S. Senate","","United States Marijuana","Cris Ericson",116
"Chittenden","Milton","Grand Isle-Chittenden","U.S. Senate","","United States Marijuana","Cris Ericson",13
"Addison","Monkton","Monkton","U.S. Senate","","United States Marijuana","Cris Ericson",21
"Franklin","Montgomery","Montgomery","U.S. Senate","","United States Marijuana","Cris Ericson",31
"Washington","Montpelier","Montpelier","U.S. Senate","","United States Marijuana","Cris Ericson",130
"Washington","Moretown","Moretown","U.S. Senate","","United States Marijuana","Cris Ericson",23
"Orleans","Morgan","Morgan","U.S. Senate","","United States Marijuana","Cris Ericson",5
"Lamoille","Morristown","Morristown","U.S. Senate","","United States Marijuana","Cris Ericson",81
"Rutland","Mount Holly","Mount Holly","U.S. Senate","","United States Marijuana","Cris Ericson",35
"Rutland","Mount Tabor","Mount Tabor","U.S. Senate","","United States Marijuana","Cris Ericson",0
"Addison","New Haven","New Haven","U.S. Senate","","United States Marijuana","Cris Ericson",16
"Caledonia","Newark","Newark","U.S. Senate","","United States Marijuana","Cris Ericson",14
"Orange","Newbury","Newbury","U.S. Senate","","United States Marijuana","Cris Ericson",24
"Windham","Newfane","Newfane","U.S. Senate","","United States Marijuana","Cris Ericson",30
"Orleans","Newport City","Newport City","U.S. Senate","","United States Marijuana","Cris Ericson",43
"Orleans","Newport Town","Newport Town","U.S. Senate","","United States Marijuana","Cris Ericson",19
"Grand Isle","North Hero","N. Hero","U.S. Senate","","United States Marijuana","Cris Ericson",9
"Washington","Northfield","Northfield","U.S. Senate","","United States Marijuana","Cris Ericson",57
"Essex","Norton","Norton","U.S. Senate","","United States Marijuana","Cris Ericson",2
"Windsor","Norwich","Norwich","U.S. Senate","","United States Marijuana","Cris Ericson",36
"Orange","Orange","Orange","U.S. Senate","","United States Marijuana","Cris Ericson",16
"Addison","Orwell","Orwell","U.S. Senate","","United States Marijuana","Cris Ericson",14
"Addison","Panton","Panton","U.S. Senate","","United States Marijuana","Cris Ericson",5
"Rutland","Pawlet","Pawlet","U.S. Senate","","United States Marijuana","Cris Ericson",27
"Caledonia","Peacham","Peacham","U.S. Senate","","United States Marijuana","Cris Ericson",8
"Bennington","Peru","Peru","U.S. Senate","","United States Marijuana","Cris Ericson",8
"Rutland","Pittsfield","Pittsfield","U.S. Senate","","United States Marijuana","Cris Ericson",12
