"county","town","precinct","office","district","party","candidate","votes"
"Chittenden","South Burlington","Chittenden 7-1","Secretary of State","","Democratic","Jim Condos",1103
"Chittenden","South Burlington","Chittenden 7-2","Secretary of State","","Democratic","Jim Condos",1209
"Chittenden","South Burlington","Chittenden 7-3","Secretary of State","","Democratic","Jim Condos",924
"Chittenden","South Burlington","Chittenden 7-4","Secretary of State","","Democratic","Jim Condos",936
"Grand Isle","South Hero","S. Hero","Secretary of State","","Democratic","Jim Condos",581
"Windsor","Springfield","Windsor 3-1","Secretary of State","","Democratic","Jim Condos",52
"Windsor","Springfield","Windsor 3-2","Secretary of State","","Democratic","Jim Condos",1196
,"Saint  Albans City","St. Albans City","Secretary of State","","Democratic","Jim Condos",1133
,"Saint  Albans Town","Franklin 3-1","Secretary of State","","Democratic","Jim Condos",396
,"Saint  Albans Town","Franklin 3-2","Secretary of State","","Democratic","Jim Condos",842
,"Saint  George","St. George","Secretary of State","","Democratic","Jim Condos",151
,"Saint  Johnsbury","St. Johnsbury","Secretary of State","","Democratic","Jim Condos",1234
"Bennington","Stamford","Stamford","Secretary of State","","Democratic","Jim Condos",124
"Caledonia","Stannard","Stannard","Secretary of State","","Democratic","Jim Condos",53
"Addison","Starksboro","Starksboro","Secretary of State","","Democratic","Jim Condos",439
"Windsor","Stockbridge","Stockbridge","Secretary of State","","Democratic","Jim Condos",139
"Lamoille","Stowe","Stowe","Secretary of State","","Democratic","Jim Condos",986
"Orange","Strafford","Strafford","Secretary of State","","Democratic","Jim Condos",339
"Windham","Stratton","Stratton","Secretary of State","","Democratic","Jim Condos",42
"Rutland","Sudbury","Sudbury","Secretary of State","","Democratic","Jim Condos",146
"Bennington","Sunderland","Bennington 3","Secretary of State","","Democratic","Jim Condos",50
"Bennington","Sunderland","Bennington 4","Secretary of State","","Democratic","Jim Condos",126
"Caledonia","Sutton","Sutton","Secretary of State","","Democratic","Jim Condos",148
"Franklin","Swanton","Swanton","Secretary of State","","Democratic","Jim Condos",1043
"Orange","Thetford","Thetford","Secretary of State","","Democratic","Jim Condos",697
"Rutland","Tinmouth","Rutland 2","Secretary of State","","Democratic","Jim Condos",32
"Rutland","Tinmouth","Rutland-Bennington","Secretary of State","","Democratic","Jim Condos",92
"Orange","Topsham","Topsham","Secretary of State","","Democratic","Jim Condos",153
"Windham","Townshend","Townshend","Secretary of State","","Democratic","Jim Condos",208
"Orleans","Troy","Orleans 2","Secretary of State","","Democratic","Jim Condos",58
"Orleans","Troy","Orleans-Lamoille","Secretary of State","","Democratic","Jim Condos",180
"Orange","Tunbridge","Tunbridge","Secretary of State","","Democratic","Jim Condos",355
"Chittenden","Underhill","Underhill","Secretary of State","","Democratic","Jim Condos",921
"Addison","Vergennes","Vergennes","Secretary of State","","Democratic","Jim Condos",538
"Windham","Vernon","Vernon","Secretary of State","","Democratic","Jim Condos",301
"Orange","Vershire","Vershire","Secretary of State","","Democratic","Jim Condos",128
"Essex","Victory","Victory","Secretary of State","","Democratic","Jim Condos",16
"Washington","Waitsfield","Waitsfield","Secretary of State","","Democratic","Jim Condos",531
"Caledonia","Walden","Walden","Secretary of State","","Democratic","Jim Condos",215
"Rutland","Wallingford","Wallingford","Secretary of State","","Democratic","Jim Condos",403
"Addison","Waltham","Waltham","Secretary of State","","Democratic","Jim Condos",135
"Windham","Wardsboro","Wardsboro","Secretary of State","","Democratic","Jim Condos",162
"Washington","Warren","Warren","Secretary of State","","Democratic","Jim Condos",470
"Orange","Washington","Washington","Secretary of State","","Democratic","Jim Condos",217
"Washington","Waterbury","Waterbury","Secretary of State","","Democratic","Jim Condos",1250
"Caledonia","Waterford","Waterford","Secretary of State","","Democratic","Jim Condos",279
"Lamoille","Waterville","Waterville","Secretary of State","","Democratic","Jim Condos",116
"Windsor","Weathersfield","Weathersfield","Secretary of State","","Democratic","Jim Condos",478
"Rutland","Wells","Wells","Secretary of State","","Democratic","Jim Condos",177
"Orange","West Fairlee","W. Fairlee","Secretary of State","","Democratic","Jim Condos",104
"Rutland","West Haven","W. Haven","Secretary of State","","Democratic","Jim Condos",49
"Rutland","West Rutland","W. Rutland","Secretary of State","","Democratic","Jim Condos",351
"Windsor","West Windsor","W. Windsor","Secretary of State","","Democratic","Jim Condos",278
"Orleans","Westfield","Westfield","Secretary of State","","Democratic","Jim Condos",109
"Chittenden","Westford","Westford","Secretary of State","","Democratic","Jim Condos",515
"Windham","Westminster","Windham 3","Secretary of State","","Democratic","Jim Condos",27
"Windham","Westminster","Windham 4","Secretary of State","","Democratic","Jim Condos",603
"Orleans","Westmore","Westmore","Secretary of State","","Democratic","Jim Condos",82
"Windsor","Weston","Weston","Secretary of State","","Democratic","Jim Condos",181
"Addison","Weybridge","Weybridge","Secretary of State","","Democratic","Jim Condos",288
"Caledonia","Wheelock","Wheelock","Secretary of State","","Democratic","Jim Condos",136
"Addison","Whiting","Whiting","Secretary of State","","Democratic","Jim Condos",75
"Windham","Whitingham","Windham 6","Secretary of State","","Democratic","Jim Condos",157
"Windham","Whitingham","Windham-Bennington","Secretary of State","","Democratic","Jim Condos",4
"Orange","Williamstown","Williamstown","Secretary of State","","Democratic","Jim Condos",659
"Chittenden","Williston","Williston","Secretary of State","","Democratic","Jim Condos",2238
"Windham","Wilmington","Wilmington","Secretary of State","","Democratic","Jim Condos",344
"Windham","Windham","Windham","Secretary of State","","Democratic","Jim Condos",82
"Windsor","Windsor","Windsor","Secretary of State","","Democratic","Jim Condos",607
"Bennington","Winhall","Winhall","Secretary of State","","Democratic","Jim Condos",164
"Chittenden","Winooski","Winooski","Secretary of State","","Democratic","Jim Condos",1055
"Lamoille","Wolcott","Wolcott","Secretary of State","","Democratic","Jim Condos",338
"Washington","Woodbury","Woodbury","Secretary of State","","Democratic","Jim Condos",237
"Bennington","Woodford","Woodford","Secretary of State","","Democratic","Jim Condos",74
"Windsor","Woodstock","Woodstock","Secretary of State","","Democratic","Jim Condos",817
"Washington","Worcester","Worcester","Secretary of State","","Democratic","Jim Condos",281
"Addison","Addison","Addison","Secretary of State","","Progressive","Ben Eastwood",70
"Orleans","Albany","Albany","Secretary of State","","Progressive","Ben Eastwood",58
"Grand Isle","Alburgh","Alburgh","Secretary of State","","Progressive","Ben Eastwood",65
"Windsor","Andover","Andover","Secretary of State","","Progressive","Ben Eastwood",31
"Bennington","Arlington","Arlington","Secretary of State","","Progressive","Ben Eastwood",92
"Windham","Athens","Athens","Secretary of State","","Progressive","Ben Eastwood",15
"Franklin","Bakersfield","Bakersfield","Secretary of State","","Progressive","Ben Eastwood",51
"Windsor","Baltimore","Baltimore","Secretary of State","","Progressive","Ben Eastwood",14
"Windsor","Barnard","Barnard","Secretary of State","","Progressive","Ben Eastwood",64
"Caledonia","Barnet","Barnet","Secretary of State","","Progressive","Ben Eastwood",89
"Washington","Barre City","Barre City","Secretary of State","","Progressive","Ben Eastwood",302
"Washington","Barre Town","Barre Town","Secretary of State","","Progressive","Ben Eastwood",353
"Orleans","Barton","Barton","Secretary of State","","Progressive","Ben Eastwood",95
"Lamoille","Belvidere","Belvidere","Secretary of State","","Progressive","Ben Eastwood",17
"Bennington","Bennington","Bennington 2-1","Secretary of State","","Progressive","Ben Eastwood",202
"Bennington","Bennington","Bennington 2-2","Secretary of State","","Progressive","Ben Eastwood",238
"Rutland","Benson","Benson","Secretary of State","","Progressive","Ben Eastwood",49
"Franklin","Berkshire","Berkshire","Secretary of State","","Progressive","Ben Eastwood",66
"Washington","Berlin","Berlin","Secretary of State","","Progressive","Ben Eastwood",98
"Windsor","Bethel","Bethel","Secretary of State","","Progressive","Ben Eastwood",88
"Essex","Bloomfield","Bloomfield","Secretary of State","","Progressive","Ben Eastwood",15
"Chittenden","Bolton","Bolton","Secretary of State","","Progressive","Ben Eastwood",61
"Orange","Bradford","Bradford","Secretary of State","","Progressive","Ben Eastwood",85
"Orange","Braintree","Braintree","Secretary of State","","Progressive","Ben Eastwood",68
"Rutland","Brandon","Brandon","Secretary of State","","Progressive","Ben Eastwood",185
"Windham","Brattleboro","Windham 2-1","Secretary of State","","Progressive","Ben Eastwood",127
"Windham","Brattleboro","Windham 2-2","Secretary of State","","Progressive","Ben Eastwood",110
"Windham","Brattleboro","Windham 2-3","Secretary of State","","Progressive","Ben Eastwood",125
"Windsor","Bridgewater","Bridgewater","Secretary of State","","Progressive","Ben Eastwood",31
"Addison","Bridport","Bridport","Secretary of State","","Progressive","Ben Eastwood",59
"Essex","Brighton","Brighton","Secretary of State","","Progressive","Ben Eastwood",77
"Addison","Bristol","Bristol","Secretary of State","","Progressive","Ben Eastwood",249
"Orange","Brookfield","Brookfield","Secretary of State","","Progressive","Ben Eastwood",76
"Windham","Brookline","Brookline","Secretary of State","","Progressive","Ben Eastwood",23
"Orleans","Brownington","Brownington","Secretary of State","","Progressive","Ben Eastwood",71
"Essex","Brunswick","Brunswick","Secretary of State","","Progressive","Ben Eastwood",5
"Caledonia","Burke","Burke","Secretary of State","","Progressive","Ben Eastwood",80
"Chittenden","Burlington","Chittenden 6-1","Secretary of State","","Progressive","Ben Eastwood",201
"Chittenden","Burlington","Chittenden 6-2","Secretary of State","","Progressive","Ben Eastwood",177
"Chittenden","Burlington","Chittenden 6-3","Secretary of State","","Progressive","Ben Eastwood",319
"Chittenden","Burlington","Chittenden 6-4","Secretary of State","","Progressive","Ben Eastwood",152
"Chittenden","Burlington","Chittenden 6-5","Secretary of State","","Progressive","Ben Eastwood",246
"Chittenden","Burlington","Chittenden 6-6","Secretary of State","","Progressive","Ben Eastwood",35
"Chittenden","Burlington","Chittenden 6-7","Secretary of State","","Progressive","Ben Eastwood",19
"Washington","Cabot","Cabot","Secretary of State","","Progressive","Ben Eastwood",81
"Washington","Calais","Calais","Secretary of State","","Progressive","Ben Eastwood",111
"Lamoille","Cambridge","Cambridge","Secretary of State","","Progressive","Ben Eastwood",131
"Essex","Canaan","Canaan","Secretary of State","","Progressive","Ben Eastwood",35
"Rutland","Castleton","Castleton","Secretary of State","","Progressive","Ben Eastwood",200
"Windsor","Cavendish","Cavendish","Secretary of State","","Progressive","Ben Eastwood",77
"Orleans","Charleston","Charleston","Secretary of State","","Progressive","Ben Eastwood",48
"Chittenden","Charlotte","Charlotte","Secretary of State","","Progressive","Ben Eastwood",130
"Orange","Chelsea","Chelsea","Secretary of State","","Progressive","Ben Eastwood",89
"Windsor","Chester","Chester","Secretary of State","","Progressive","Ben Eastwood",125
"Rutland","Chittenden","Chittenden","Secretary of State","","Progressive","Ben Eastwood",73
"Rutland","Clarendon","Clarendon","Secretary of State","","Progressive","Ben Eastwood",136
"Chittenden","Colchester","Chittenden 9-1","Secretary of State","","Progressive","Ben Eastwood",142
"Chittenden","Colchester","Chittenden 9-2","Secretary of State","","Progressive","Ben Eastwood",232
"Essex","Concord","Concord","Secretary of State","","Progressive","Ben Eastwood",61
"Orange","Corinth","Corinth","Secretary of State","","Progressive","Ben Eastwood",91
"Addison","Cornwall","Cornwall","Secretary of State","","Progressive","Ben Eastwood",53
"Orleans","Coventry","Coventry","Secretary of State","","Progressive","Ben Eastwood",52
"Orleans","Craftsbury","Craftsbury","Secretary of State","","Progressive","Ben Eastwood",81
"Rutland","Danby","Danby","Secretary of State","","Progressive","Ben Eastwood",92
"Caledonia","Danville","Danville","Secretary of State","","Progressive","Ben Eastwood",131
"Orleans","Derby","Derby","Secretary of State","","Progressive","Ben Eastwood",214
"Bennington","Dorset","Dorset","Secretary of State","","Progressive","Ben Eastwood",102
"Windham","Dover","Dover","Secretary of State","","Progressive","Ben Eastwood",76
"Windham","Dummerston","Dummerston","Secretary of State","","Progressive","Ben Eastwood",62
"Washington","Duxbury","Duxbury","Secretary of State","","Progressive","Ben Eastwood",64
"Essex","East Haven","E. Haven","Secretary of State","","Progressive","Ben Eastwood",13
"Washington","East Montpelier","E. Montpelier","Secretary of State","","Progressive","Ben Eastwood",123
"Lamoille","Eden","Eden","Secretary of State","","Progressive","Ben Eastwood",52
"Lamoille","Elmore","Elmore","Secretary of State","","Progressive","Ben Eastwood",52
"Franklin","Enosburgh","Enosburgh","Secretary of State","","Progressive","Ben Eastwood",145
"Chittenden","Essex","Chittenden 8-1","Secretary of State","","Progressive","Ben Eastwood",218
"Chittenden","Essex","Chittenden 8-2","Secretary of State","","Progressive","Ben Eastwood",255
"Chittenden","Essex","Chittenden 8-3","Secretary of State","","Progressive","Ben Eastwood",72
"Rutland","Fair Haven","Fair Haven","Secretary of State","","Progressive","Ben Eastwood",112
"Franklin","Fairfax","Fairfax","Secretary of State","","Progressive","Ben Eastwood",166
"Franklin","Fairfield","Fairfield","Secretary of State","","Progressive","Ben Eastwood",63
"Orange","Fairlee","Fairlee","Secretary of State","","Progressive","Ben Eastwood",53
"Washington","Fayston","Fayston","Secretary of State","","Progressive","Ben Eastwood",66
"Addison","Ferrisburgh","Ferrisburgh","Secretary of State","","Progressive","Ben Eastwood",115
"Franklin","Fletcher","Fletcher","Secretary of State","","Progressive","Ben Eastwood",58
"Franklin","Franklin","Franklin","Secretary of State","","Progressive","Ben Eastwood",49
"Franklin","Georgia","Georgia","Secretary of State","","Progressive","Ben Eastwood",178
"Orleans","Glover","Glover","Secretary of State","","Progressive","Ben Eastwood",67
"Addison","Goshen","Goshen","Secretary of State","","Progressive","Ben Eastwood",11
"Windham","Grafton","Grafton","Secretary of State","","Progressive","Ben Eastwood",27
"Essex","Granby","Granby","Secretary of State","","Progressive","Ben Eastwood",5
"Grand Isle","Grand Isle","Grand Isle","Secretary of State","","Progressive","Ben Eastwood",92
"Addison","Granville","Granville","Secretary of State","","Progressive","Ben Eastwood",16
"Orleans","Greensboro","Greensboro","Secretary of State","","Progressive","Ben Eastwood",45
"Caledonia","Groton","Groton","Secretary of State","","Progressive","Ben Eastwood",68
"Essex","Guildhall","Guildhall","Secretary of State","","Progressive","Ben Eastwood",9
"Windham","Guilford","Guilford","Secretary of State","","Progressive","Ben Eastwood",93
"Windham","Halifax","Halifax","Secretary of State","","Progressive","Ben Eastwood",31
"Addison","Hancock","Hancock","Secretary of State","","Progressive","Ben Eastwood",11
"Caledonia","Hardwick","Hardwick","Secretary of State","","Progressive","Ben Eastwood",159
"Windsor","Hartford","Windsor 4-1","Secretary of State","","Progressive","Ben Eastwood",107
"Windsor","Hartford","Windsor 4-2","Secretary of State","","Progressive","Ben Eastwood",261
"Windsor","Hartland","Hartland","Secretary of State","","Progressive","Ben Eastwood",132
"Franklin","Highgate","Highgate","Secretary of State","","Progressive","Ben Eastwood",154
"Chittenden","Hinesburg","Chittenden 4-1","Secretary of State","","Progressive","Ben Eastwood",4
"Chittenden","Hinesburg","Chittenden 4-2","Secretary of State","","Progressive","Ben Eastwood",156
"Orleans","Holland","Holland","Secretary of State","","Progressive","Ben Eastwood",36
"Rutland","Hubbardton","Hubbardton","Secretary of State","","Progressive","Ben Eastwood",39
"Chittenden","Huntington","Huntington","Secretary of State","","Progressive","Ben Eastwood",97
"Lamoille","Hyde Park","Hyde Park","Secretary of State","","Progressive","Ben Eastwood",193
"Rutland","Ira","Ira","Secretary of State","","Progressive","Ben Eastwood",18
"Orleans","Irasburg","Irasburg","Secretary of State","","Progressive","Ben Eastwood",57
"Grand Isle","Isle La Motte","Isle La Motte","Secretary of State","","Progressive","Ben Eastwood",28
"Windham","Jamaica","Jamaica","Secretary of State","","Progressive","Ben Eastwood",38
"Orleans","Jay","Jay","Secretary of State","","Progressive","Ben Eastwood",21
"Chittenden","Jericho","Jericho","Secretary of State","","Progressive","Ben Eastwood",198
"Lamoille","Johnson","Johnson","Secretary of State","","Progressive","Ben Eastwood",132
"Rutland","Killington","Killington","Secretary of State","","Progressive","Ben Eastwood",56
"Caledonia","Kirby","Kirby","Secretary of State","","Progressive","Ben Eastwood",23
"Bennington","Landgrove","Landgrove","Secretary of State","","Progressive","Ben Eastwood",6
"Addison","Leicester","Leicester","Secretary of State","","Progressive","Ben Eastwood",45
"Essex","Lemington","Lemington","Secretary of State","","Progressive","Ben Eastwood",8
"Addison","Lincoln","Lincoln","Secretary of State","","Progressive","Ben Eastwood",86
"Windham","Londonderry","Londonderry","Secretary of State","","Progressive","Ben Eastwood",59
"Orleans","Lowell","Lowell","Secretary of State","","Progressive","Ben Eastwood",50
"Windsor","Ludlow","Ludlow","Secretary of State","","Progressive","Ben Eastwood",89
"Essex","Lunenburg","Lunenburg","Secretary of State","","Progressive","Ben Eastwood",60
"Caledonia","Lyndon","Lyndon","Secretary of State","","Progressive","Ben Eastwood",199
"Essex","Maidstone","Maidstone","Secretary of State","","Progressive","Ben Eastwood",9
"Bennington","Manchester","Manchester","Secretary of State","","Progressive","Ben Eastwood",162
"Windham","Marlboro","Marlboro","Secretary of State","","Progressive","Ben Eastwood",45
"Washington","Marshfield","Marshfield","Secretary of State","","Progressive","Ben Eastwood",109
"Rutland","Mendon","Mendon","Secretary of State","","Progressive","Ben Eastwood",66
"Addison","Middlebury","Middlebury","Secretary of State","","Progressive","Ben Eastwood",254
"Washington","Middlesex","Middlesex","Secretary of State","","Progressive","Ben Eastwood",92
"Rutland","Middletown Springs","Middletown Springs","Secretary of State","","Progressive","Ben Eastwood",59
"Chittenden","Milton","Chittenden 10","Secretary of State","","Progressive","Ben Eastwood",279
"Chittenden","Milton","Grand Isle-Chittenden","Secretary of State","","Progressive","Ben Eastwood",54
"Addison","Monkton","Monkton","Secretary of State","","Progressive","Ben Eastwood",117
"Franklin","Montgomery","Montgomery","Secretary of State","","Progressive","Ben Eastwood",69
"Washington","Montpelier","Montpelier","Secretary of State","","Progressive","Ben Eastwood",385
"Washington","Moretown","Moretown","Secretary of State","","Progressive","Ben Eastwood",79
"Orleans","Morgan","Morgan","Secretary of State","","Progressive","Ben Eastwood",32
"Lamoille","Morristown","Morristown","Secretary of State","","Progressive","Ben Eastwood",216
"Rutland","Mount Holly","Mount Holly","Secretary of State","","Progressive","Ben Eastwood",80
"Rutland","Mount Tabor","Mount Tabor","Secretary of State","","Progressive","Ben Eastwood",12
"Addison","New Haven","New Haven","Secretary of State","","Progressive","Ben Eastwood",108
"Caledonia","Newark","Newark","Secretary of State","","Progressive","Ben Eastwood",21
"Orange","Newbury","Newbury","Secretary of State","","Progressive","Ben Eastwood",86
"Windham","Newfane","Newfane","Secretary of State","","Progressive","Ben Eastwood",50
"Orleans","Newport City","Newport City","Secretary of State","","Progressive","Ben Eastwood",156
"Orleans","Newport Town","Newport Town","Secretary of State","","Progressive","Ben Eastwood",61
"Grand Isle","North Hero","N. Hero","Secretary of State","","Progressive","Ben Eastwood",54
"Washington","Northfield","Northfield","Secretary of State","","Progressive","Ben Eastwood",170
"Essex","Norton","Norton","Secretary of State","","Progressive","Ben Eastwood",11
"Windsor","Norwich","Norwich","Secretary of State","","Progressive","Ben Eastwood",116
"Orange","Orange","Orange","Secretary of State","","Progressive","Ben Eastwood",59
"Addison","Orwell","Orwell","Secretary of State","","Progressive","Ben Eastwood",86
"Addison","Panton","Panton","Secretary of State","","Progressive","Ben Eastwood",33
"Rutland","Pawlet","Pawlet","Secretary of State","","Progressive","Ben Eastwood",81
"Caledonia","Peacham","Peacham","Secretary of State","","Progressive","Ben Eastwood",46
"Bennington","Peru","Peru","Secretary of State","","Progressive","Ben Eastwood",17
"Rutland","Pittsfield","Pittsfield","Secretary of State","","Progressive","Ben Eastwood",30
"Rutland","Pittsford","Pittsford","Secretary of State","","Progressive","Ben Eastwood",148
"Washington","Plainfield","Plainfield","Secretary of State","","Progressive","Ben Eastwood",100
"Windsor","Plymouth","Plymouth","Secretary of State","","Progressive","Ben Eastwood",41
"Windsor","Pomfret","Pomfret","Secretary of State","","Progressive","Ben Eastwood",54
"Rutland","Poultney","Poultney","Secretary of State","","Progressive","Ben Eastwood",143
"Bennington","Pownal","Pownal","Secretary of State","","Progressive","Ben Eastwood",157
"Rutland","Proctor","Proctor","Secretary of State","","Progressive","Ben Eastwood",86
"Windham","Putney","Putney","Secretary of State","","Progressive","Ben Eastwood",80
"Orange","Randolph","Randolph","Secretary of State","","Progressive","Ben Eastwood",206
"Windsor","Reading","Reading","Secretary of State","","Progressive","Ben Eastwood",31
"Bennington","Readsboro","Readsboro","Secretary of State","","Progressive","Ben Eastwood",31
"Franklin","Richford","Richford","Secretary of State","","Progressive","Ben Eastwood",62
"Chittenden","Richmond","Richmond","Secretary of State","","Progressive","Ben Eastwood",141
"Addison","Ripton","Ripton","Secretary of State","","Progressive","Ben Eastwood",27
"Windsor","Rochester","Rochester","Secretary of State","","Progressive","Ben Eastwood",58
"Windham","Rockingham","Rockingham","Secretary of State","","Progressive","Ben Eastwood",113
"Washington","Roxbury","Roxbury","Secretary of State","","Progressive","Ben Eastwood",41
"Windsor","Royalton","Royalton","Secretary of State","","Progressive","Ben Eastwood",148
"Bennington","Rupert","Rupert","Secretary of State","","Progressive","Ben Eastwood",42
"Rutland","Rutland City","Rutland 5-1","Secretary of State","","Progressive","Ben Eastwood",163
"Rutland","Rutland City","Rutland 5-2","Secretary of State","","Progressive","Ben Eastwood",153
"Rutland","Rutland City","Rutland 5-3","Secretary of State","","Progressive","Ben Eastwood",81
"Rutland","Rutland City","Rutland 5-4","Secretary of State","","Progressive","Ben Eastwood",131
"Rutland","Rutland Town","Rutland Town","Secretary of State","","Progressive","Ben Eastwood",215
"Caledonia","Ryegate","Ryegate","Secretary of State","","Progressive","Ben Eastwood",59
"Addison","Salisbury","Salisbury","Secretary of State","","Progressive","Ben Eastwood",56
"Bennington","Sandgate","Sandgate","Secretary of State","","Progressive","Ben Eastwood",19
"Bennington","Searsburg","Searsburg","Secretary of State","","Progressive","Ben Eastwood",2
"Bennington","Shaftsbury","Shaftsbury","Secretary of State","","Progressive","Ben Eastwood",132
"Windsor","Sharon","Sharon","Secretary of State","","Progressive","Ben Eastwood",66
"Caledonia","Sheffield","Sheffield","Secretary of State","","Progressive","Ben Eastwood",28
"Chittenden","Shelburne","Chittenden 5-1","Secretary of State","","Progressive","Ben Eastwood",92
"Chittenden","Shelburne","Chittenden 5-2","Secretary of State","","Progressive","Ben Eastwood",73
"Franklin","Sheldon","Sheldon","Secretary of State","","Progressive","Ben Eastwood",66
"Addison","Shoreham","Shoreham","Secretary of State","","Progressive","Ben Eastwood",48
"Rutland","Shrewsbury","Shrewsbury","Secretary of State","","Progressive","Ben Eastwood",72
"Chittenden","South Burlington","Chittenden 7-1","Secretary of State","","Progressive","Ben Eastwood",130
"Chittenden","South Burlington","Chittenden 7-2","Secretary of State","","Progressive","Ben Eastwood",135
"Chittenden","South Burlington","Chittenden 7-3","Secretary of State","","Progressive","Ben Eastwood",111
"Chittenden","South Burlington","Chittenden 7-4","Secretary of State","","Progressive","Ben Eastwood",150
"Grand Isle","South Hero","S. Hero","Secretary of State","","Progressive","Ben Eastwood",60
"Windsor","Springfield","Windsor 3-1","Secretary of State","","Progressive","Ben Eastwood",10
"Windsor","Springfield","Windsor 3-2","Secretary of State","","Progressive","Ben Eastwood",257
,"Saint  Albans City","St. Albans City","Secretary of State","","Progressive","Ben Eastwood",174
,"Saint  Albans Town","Franklin 3-1","Secretary of State","","Progressive","Ben Eastwood",58
,"Saint  Albans Town","Franklin 3-2","Secretary of State","","Progressive","Ben Eastwood",195
,"Saint  George","St. George","Secretary of State","","Progressive","Ben Eastwood",23
,"Saint  Johnsbury","St. Johnsbury","Secretary of State","","Progressive","Ben Eastwood",279
"Bennington","Stamford","Stamford","Secretary of State","","Progressive","Ben Eastwood",41
"Caledonia","Stannard","Stannard","Secretary of State","","Progressive","Ben Eastwood",18
"Addison","Starksboro","Starksboro","Secretary of State","","Progressive","Ben Eastwood",108
"Windsor","Stockbridge","Stockbridge","Secretary of State","","Progressive","Ben Eastwood",43
"Lamoille","Stowe","Stowe","Secretary of State","","Progressive","Ben Eastwood",148
"Orange","Strafford","Strafford","Secretary of State","","Progressive","Ben Eastwood",56
"Windham","Stratton","Stratton","Secretary of State","","Progressive","Ben Eastwood",15
"Rutland","Sudbury","Sudbury","Secretary of State","","Progressive","Ben Eastwood",26
"Bennington","Sunderland","Bennington 3","Secretary of State","","Progressive","Ben Eastwood",10
"Bennington","Sunderland","Bennington 4","Secretary of State","","Progressive","Ben Eastwood",28
"Caledonia","Sutton","Sutton","Secretary of State","","Progressive","Ben Eastwood",40
"Franklin","Swanton","Swanton","Secretary of State","","Progressive","Ben Eastwood",216
"Orange","Thetford","Thetford","Secretary of State","","Progressive","Ben Eastwood",148
"Rutland","Tinmouth","Rutland 2","Secretary of State","","Progressive","Ben Eastwood",13
"Rutland","Tinmouth","Rutland-Bennington","Secretary of State","","Progressive","Ben Eastwood",31
"Orange","Topsham","Topsham","Secretary of State","","Progressive","Ben Eastwood",45
"Windham","Townshend","Townshend","Secretary of State","","Progressive","Ben Eastwood",33
"Orleans","Troy","Orleans 2","Secretary of State","","Progressive","Ben Eastwood",23
"Orleans","Troy","Orleans-Lamoille","Secretary of State","","Progressive","Ben Eastwood",41
"Orange","Tunbridge","Tunbridge","Secretary of State","","Progressive","Ben Eastwood",97
"Chittenden","Underhill","Underhill","Secretary of State","","Progressive","Ben Eastwood",122
"Addison","Vergennes","Vergennes","Secretary of State","","Progressive","Ben Eastwood",98
"Windham","Vernon","Vernon","Secretary of State","","Progressive","Ben Eastwood",63
"Orange","Vershire","Vershire","Secretary of State","","Progressive","Ben Eastwood",33
"Essex","Victory","Victory","Secretary of State","","Progressive","Ben Eastwood",3
"Washington","Waitsfield","Waitsfield","Secretary of State","","Progressive","Ben Eastwood",111
"Caledonia","Walden","Walden","Secretary of State","","Progressive","Ben Eastwood",71
"Rutland","Wallingford","Wallingford","Secretary of State","","Progressive","Ben Eastwood",106
"Addison","Waltham","Waltham","Secretary of State","","Progressive","Ben Eastwood",20
"Windham","Wardsboro","Wardsboro","Secretary of State","","Progressive","Ben Eastwood",37
"Washington","Warren","Warren","Secretary of State","","Progressive","Ben Eastwood",81
"Orange","Washington","Washington","Secretary of State","","Progressive","Ben Eastwood",54
"Washington","Waterbury","Waterbury","Secretary of State","","Progressive","Ben Eastwood",186
"Caledonia","Waterford","Waterford","Secretary of State","","Progressive","Ben Eastwood",82
"Lamoille","Waterville","Waterville","Secretary of State","","Progressive","Ben Eastwood",33
"Windsor","Weathersfield","Weathersfield","Secretary of State","","Progressive","Ben Eastwood",153
"Rutland","Wells","Wells","Secretary of State","","Progressive","Ben Eastwood",70
"Orange","West Fairlee","W. Fairlee","Secretary of State","","Progressive","Ben Eastwood",31
"Rutland","West Haven","W. Haven","Secretary of State","","Progressive","Ben Eastwood",17
"Rutland","West Rutland","W. Rutland","Secretary of State","","Progressive","Ben Eastwood",100
"Windsor","West Windsor","W. Windsor","Secretary of State","","Progressive","Ben Eastwood",64
"Orleans","Westfield","Westfield","Secretary of State","","Progressive","Ben Eastwood",37
"Chittenden","Westford","Westford","Secretary of State","","Progressive","Ben Eastwood",106
"Windham","Westminster","Windham 3","Secretary of State","","Progressive","Ben Eastwood",4
"Windham","Westminster","Windham 4","Secretary of State","","Progressive","Ben Eastwood",116
"Orleans","Westmore","Westmore","Secretary of State","","Progressive","Ben Eastwood",16
"Windsor","Weston","Weston","Secretary of State","","Progressive","Ben Eastwood",28
"Addison","Weybridge","Weybridge","Secretary of State","","Progressive","Ben Eastwood",30
"Caledonia","Wheelock","Wheelock","Secretary of State","","Progressive","Ben Eastwood",30
"Addison","Whiting","Whiting","Secretary of State","","Progressive","Ben Eastwood",13
"Windham","Whitingham","Windham 6","Secretary of State","","Progressive","Ben Eastwood",57
"Windham","Whitingham","Windham-Bennington","Secretary of State","","Progressive","Ben Eastwood",1
"Orange","Williamstown","Williamstown","Secretary of State","","Progressive","Ben Eastwood",162
"Chittenden","Williston","Williston","Secretary of State","","Progressive","Ben Eastwood",258
